PRT_ID,AREA,SQFT,BEDROOM,BATHROOM,NO_OF_ROOM,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE,PARKING
P02959,Karapakkam,854,1,1,2,No,House,AllPub,Gravel,RM,2.1,3.1,4.8,3.48,280525,98563,7581750,0
P02061,KK Nagar,2388,4,2,6,Yes,House,AllPub,Paved,RH,3.3,2.9,2.3,2.78,600726,240290,12014520,1
P04310,Karapakkam,1381,2,2,4,No,House,NoSewr ,Gravel,RH,2.7,4.2,2.8,3.19,281733,107721,8286250,0
P08508,Chrompet,838,1,1,3,Yes,Commercial,NoSeWa,Gravel,RM,2.8,4.4,4.3,3.89,402420,195113,12194550,1
P06670,KK Nagar,1684,2,1,4,Yes,Commercial,AllPub,Paved,RL,2.2,3.9,3.1,3.07,674768,299897,14994840,1
P00486,Anna Nagar,1740,1,1,4,Yes,House,NoSewr ,Gravel,RL,4.4,4.1,2.3,3.485,479359,219136,13695970,1
P07086,T Nagar,1918,2,1,5,Yes,Commercial,NoSeWa,No Access,RL,4.1,3,4.7,4.095,746911,207475,20747530,1
P06211,Karapakkam,669,1,1,2,No,Others,NoSeWa,No Access,RL,4.6,4.6,4.4,4.52,168634,127753,5110125,0
P01097,Chrompet,965,1,1,3,No,Others,NoSewr ,Gravel,RM,3.8,4.3,3.9,4.03,250258,163630,9625300,0
P09622,Velachery,1899,3,2,5,No,House,NoSeWa,Paved,C,3,4.9,3,3.86,295169,75901,8433410,0
P08819,Velachery,1553,2,1,4,No,House,ELO,No Access,I,4.2,3.5,2.1,3.26,216526,87964,6766430,0
P04614,Karapakkam,976,1,1,3,Yes,House,NoSeWa,Paved,RH,3.1,2.7,2.5,2.74,262029,165492,6895500,1
P09234,Anna Nagar,1628,1,1,4,No,House,AllPub,Gravel,RL,2.8,2.9,2.3,2.625,493410,151819,12651550,0
P09274,Chrompet,894,1,1,3,Yes,Others,AllPub,Paved,RL,3.6,3.8,5,4.1,235008,153659,9038780,1
P00542,Anna Nagar,1734,1,1,4,No,House,ELO,No Access,RH,3.1,4.9,2.3,3.23,409406,199454,10497580,0
P02527,Karapakkam,662,1,1,2,No,Commercial,AllPub,No Access,I,3.7,2.7,2.4,2.88,248602,111617,5073500,0
P09114,Adyar,994,1,1,3,No,Commercial,AllPub,Gravel,A,2.9,4.9,2.8,3.25,433395,54174,10834880,0
P02223,Chrompet,1033,1,1,3,No,Commercial,NoSeWa,No Access,RM,4.2,2.5,4.7,3.67,304689,117188,11718800,0
P03868,Karapakkam,1462,2,2,4,No,House,ELO,No Access,A,4,2.6,2.9,3.14,213714,95953,4361500,0
P00122,Anna Nagar,1662,1,1,4,Yes,Commercial,ELO,No Access,RL,3.8,4.3,3.3,3.725,610395,362422,19074830,1
P07207,KK Nagar,1865,3,2,5,No,House,AllPub,Gravel,RH,4.7,4,4.1,4.25,414093,128172,9859360,0
P04950,Karapakkam,1042,1,1,3,Yes,Others,ELO,Paved,A,2.3,3,3.1,2.83,163223,126366,5265250,1
P02822,Chrompet,828,1,1,3,No,Others,NoSeWa,No Access,RL,4.9,3.4,2.7,3.64,249251,105743,7553060,0
P00242,Chrompet,850,1,1,3,No,House,NoSewr ,Paved,RH,2.2,2,4.8,2.9,213713,85485,7123750,0
P05126,Karapakkam,1562,2,2,4,Yes,Commercial,NoSewr ,No Access,RH,3.2,3.1,4.2,3.57,488437,249898,11359000,1
P03090,KK Nagar,1425,2,1,4,Yes,House,AllPub,Gravel,RH,2.1,4.2,2.7,2.97,292863,234290,9762100,1
P02589,Anna Nagar,1813,2,1,5,No,Others,AllPub,No Access,RL,3.5,4.5,3.1,3.59,321634,136076,12370550,0
P09905,Velachery,1973,3,2,5,No,House,NoSewr ,Gravel,C,2.1,3,3.6,2.96,322667,152370,8962970,0
P00943,Anna Nagar,1558,1,1,4,No,House,NoSewr ,Paved,RH,2.9,4.7,4,3.79,411987,140943,10841760,0
P09737,Velachery,1702,2,1,4,Yes,House,NoSewr ,No Access,RM,4.4,4.6,4.5,4.52,395487,202814,10140700,1
P00086,T Nagar,1781,1,1,4,No,Commercial,NoSewr ,No Access,RH,2.8,4.2,2.1,2.835,646524,89795,17959010,0
P04926,T Nagar,1538,1,1,4,Yes,Commercial,ELO,Paved,RH,4.9,3.4,3,3.67,638976,212992,17749320,1
P02163,Velachery,1906,3,2,5,Yes,Commercial,NoSewr ,Paved,RH,4.6,4,4.7,4.36,564492,215835,16602700,1
P00401,Anna Nagar,1782,1,1,4,Yes,Others,NoSewr ,Paved,RM,3.5,3.1,4.2,3.68,539289,179763,14980260,1
P08746,Adyar,848,1,1,3,Yes,Commercial,NoSewr ,Paved,RH,4.2,3.1,4.3,4.03,413166,68861,11476830,1
P01000,Chrompet,737,1,1,2,Yes,Commercial,NoSeWa,No Access,RL,4.9,3.9,3.3,4.02,267181,71933,10276200,1
P08035,T Nagar,1512,1,1,4,Yes,Others,ELO,Paved,RM,3.5,3.1,2.6,2.995,549504,164851,13737610,1
P05796,KK Nagar,1956,3,2,5,Yes,House,NoSewr ,Paved,RL,2.9,2.7,3.7,3.16,477705,261600,11373920,1
P03944,KK Nagar,1402,2,1,4,No,Commercial,NoSeWa,Gravel,RM,4.9,3,2.7,3.45,484166,248626,13085580,0
P05749,Chrompet,779,1,1,2,Yes,Others,NoSewr ,Paved,RH,2.9,3.8,3.6,3.47,196946,106048,7574830,1
P09090,Anna Nagar,1625,1,1,4,No,Others,NoSewr ,Gravel,RH,2.4,4.6,4.5,3.79,314222,84598,12085470,0
P09206,Anna Nagar,1724,1,1,4,No,Others,ELO,Paved,RH,4.5,3.9,2.7,3.63,444151,160388,12337540,0
P03970,KK Nagar,2277,4,2,6,Yes,Others,NoSeWa,Gravel,RL,2.4,4.6,4.1,3.74,412626,226279,13310520,1
P01102,T Nagar,1692,1,1,4,Yes,Others,NoSewr ,Paved,RL,4.5,4.8,3.1,3.945,437437,164039,13669910,1
P08832,Chrompet,1184,1,1,3,Yes,Commercial,NoSeWa,No Access,RM,3.5,4.3,2.2,3.43,429680,166328,13860650,1
P02009,Karapakkam,657,1,1,2,No,Others,ELO,No Access,I,4.5,4.9,4.7,4.7,112960,72878,3643875,0
P02283,Chrompet,942,1,1,3,No,House,NoSewr ,No Access,RL,2.2,5,4.7,4.07,225230,93199,7766550,0
P09837,Velachery,1535,2,1,4,Yes,Commercial,NoSeWa,Gravel,RL,2.7,2.6,2.7,2.66,440567,127907,14211850,1
P00622,Chrompet,966,1,1,3,Yes,Commercial,NoSewr ,Paved,RM,4.8,4,3.7,4.15,436651,79391,13231850,1
P04686,Karapakkam,1294,1,1,3,Yes,Others,NoSeWa,No Access,RM,4.7,3.5,4,4.06,338948,155733,9160750,1
P04986,KK Nagar,2042,3,2,5,Yes,Others,NoSewr ,Paved,RH,4.6,4.7,5,4.79,485789,165879,11848520,1
P03021,Adyar,1110,1,1,3,Yes,Others,NoSeWa,Gravel,A,2.8,3.2,4.1,3.53,342442,94172,8561060,1
P07278,Chrompet,819,1,1,3,Yes,House,NoSewr ,Paved,RH,2.2,3.7,4.4,3.46,268353,138242,8131900,1
P00759,Chrompet,1132,1,1,3,No,Commercial,NoSewr ,Paved,RM,4.5,3.7,2.7,3.64,411291,54839,13709700,0
P08782,Adyar,900,1,1,3,Yes,Others,NoSeWa,Gravel,RL,2.9,4.3,2,2.73,313982,30385,10128440,1
P07911,KK Nagar,2486,4,2,6,Yes,Commercial,NoSewr ,Gravel,RH,4.8,4.7,2.5,3.85,941567,470784,19615980,1
P01635,Karapakkam,896,1,1,3,Yes,Commercial,NoSeWa,No Access,A,3.9,2.9,3.1,3.28,216496,74421,6765500,1
P07139,Velachery,1749,2,1,4,Yes,Commercial,AllPub,Gravel,RH,2.6,2.5,3.5,2.83,569379,323161,15388610,1
P09157,Chrompet,1252,2,1,4,Yes,Commercial,NoSeWa,Paved,RL,3.6,4.5,2.7,3.69,491781,223537,14902450,1
P01408,Chrompet,1234,2,1,4,No,Commercial,NoSeWa,Paved,RM,2.4,4.7,4.9,4.07,345554,55289,13822150,0
P02481,KK Nagar,2306,4,2,6,Yes,House,NoSewr ,Paved,RH,3.2,2.2,2.8,2.74,362217,203747,11319280,1
P05025,Chrompet,814,1,1,3,No,Others,NoSewr ,Gravel,RM,3.8,2.2,4,3.22,293401,115582,8890930,0
P00627,Chrompet,878,1,1,3,No,Others,AllPub,Gravel,RM,2.8,4.4,3.1,3.53,248653,138140,9209360,0
P05662,Chrompet,1053,1,1,3,No,Commercial,NoSeWa,Gravel,RM,4.5,2.3,2.9,3.14,383305,185044,13217400,0
P09510,T Nagar,1809,2,1,5,No,Commercial,NoSewr ,Paved,RL,3.9,2.2,3.1,3.115,621070,280483,20034510,0
P00042,Anna Nagar,1871,2,1,5,No,Others,AllPub,Gravel,RM,3.6,4.7,2.2,3.315,447127,134138,14904220,0
P02178,Chrompet,802,1,1,3,Yes,Commercial,ELO,No Access,RH,2.7,5,2.6,3.59,311094,145826,9721700,1
P02617,Chrompet,1191,1,1,3,Yes,House,ELO,Gravel,RL,4.1,2.9,3.7,3.5,257245,69258,9894050,1
P08456,Adyar,1025,1,1,3,No,Others,AllPub,Gravel,RM,4.7,4.8,5,4.87,325308,32531,10843610,0
P03271,KK Nagar,1392,2,1,4,No,Commercial,NoSeWa,Paved,RL,2.9,2.9,4,3.34,454595,196582,12286360,0
P05601,KK Nagar,2499,4,2,6,Yes,Others,NoSeWa,Paved,RH,4.2,4.2,3.8,4.04,535917,334948,13397920,1
P04206,Karapakkam,1290,1,1,3,Yes,House,ELO,Gravel,RL,5,3.2,2.6,3.5,287117,165310,8700500,1
P00037,Anna Nagar,1760,1,1,4,Yes,Commercial,AllPub,Paved,RL,2.1,2.2,2.4,2.245,752815,345888,20346350,1
P01281,Chrompet,1279,2,1,4,No,Others,ELO,Paved,RL,3.1,2.9,3.1,3.02,323259,127344,9795730,0
P02692,Chrompet,816,1,1,3,No,Commercial,NoSewr ,Gravel,RH,4.8,2.7,3.4,3.54,320259,150122,10008100,0
P06589,T Nagar,1904,2,1,5,No,Commercial,ELO,Gravel,RH,3.5,3.6,2.2,2.94,604317,395932,20838520,0
P05923,KK Nagar,1502,2,1,4,No,Commercial,NoSewr ,Paved,RH,4.9,4.5,4.7,4.7,466735,126145,12614460,0
P05348,Chrompet,922,1,1,3,Yes,Others,NoSewr ,Paved,RH,3.3,4.3,3,3.61,215866,103616,8634640,1
P06677,T Nagar,1781,1,1,4,No,Commercial,NoSewr ,Paved,RL,4.8,4.7,5,4.865,800231,328300,20518750,0
P05543,Adyar,645,1,1,2,Yes,Commercial,NoSeWa,Paved,C,4.4,2.7,2.5,3.11,307772,61554,8793480,1
P00631,Chrompet,1142,1,1,3,No,Commercial,NoSeWa,No Access,RM,2.5,4.6,3.5,3.64,409834,102458,12807300,0
P00768,T Nagar,1674,1,1,4,No,House,AllPub,No Access,RH,4.8,4.3,4.4,4.495,301894,166562,10410130,0
P04091,Adyar,781,1,1,2,No,Commercial,NoSewr ,Gravel,RH,3.1,4.8,3.5,3.64,435153,156209,11157780,0
P08764,Adyar,1274,2,2,4,No,Others,AllPub,No Access,RH,3.5,3.5,4.2,3.85,298722,130691,9335050,0
P04479,Karapakkam,687,1,1,2,No,Others,AllPub,No Access,RL,2,3.7,3,2.91,212891,100532,5913625,0
P06300,T Nagar,1886,2,1,5,No,Others,AllPub,Gravel,RL,2.2,4.5,4,3.585,469477,249410,14671170,0
P09056,T Nagar,1598,1,1,4,Yes,Commercial,NoSeWa,Gravel,RM,3.9,2.7,3.4,3.375,500603,140169,20024110,1
P01528,Karapakkam,593,1,1,2,Yes,House,NoSeWa,No Access,RM,3.2,2.3,2.9,2.81,213650,51794,6474250,1
P01067,Anna Nagar,1815,2,1,5,No,Commercial,NoSeWa,No Access,RM,5,3.4,3,3.8,534986,178329,19814280,0
P05752,Karapakkam,1121,1,1,3,No,Others,NoSeWa,Paved,I,4.3,2.9,3.2,3.44,216418,64340,5849125,0
P06484,Chrompet,1182,1,1,3,No,Others,NoSeWa,Paved,RM,2.6,3.7,2.9,3.13,272644,141371,10097940,0
P05576,Anna Nagar,1864,2,1,5,No,Others,ELO,No Access,RM,2.3,2.6,2.9,2.615,514704,141543,12867590,0
P03334,KK Nagar,2125,3,2,5,No,Commercial,NoSeWa,Gravel,RL,2.2,2.7,2.4,2.43,582980,416414,16656560,0
P01697,Chrompet,955,1,1,3,No,House,NoSewr ,Gravel,RM,3.4,4.4,4.7,4.19,263080,29231,9743700,0
P07563,Velachery,1625,2,1,4,No,Commercial,NoSewr ,Paved,RH,3.4,4.8,4.5,4.36,466444,274379,13718940,0
P01566,Chrompet,864,1,1,3,Yes,Commercial,ELO,Paved,RM,2.5,3.6,2.6,2.97,313916,175793,12556650,1
P00107,Chrompet,1183,1,1,3,Yes,Others,NoSeWa,Gravel,RH,4.8,3.9,3.6,4.08,334527,104540,10453960,1
P02215,Karapakkam,938,1,1,3,No,House,AllPub,Gravel,C,2.3,2.2,3.7,2.83,181985,113126,4918500,0
P06034,Karapakkam,1040,1,1,3,Yes,House,ELO,Paved,RL,3.5,2.7,3.3,3.18,372425,114008,7600500,1
P04185,Chrompet,849,1,1,3,Yes,Commercial,NoSeWa,Paved,RL,3.9,2.5,2.2,2.83,314566,58253,11650600,1
P03133,Karapakkam,914,1,1,3,Yes,Others,AllPub,No Access,RH,4.4,3.6,3.8,3.92,247456,113696,6688000,1
P03103,Karapakkam,1156,1,1,3,Yes,House,ELO,Gravel,RL,3.1,4.1,2,2.96,447388,125269,8947750,1
P00481,Chrompet,830,1,1,3,Yes,Commercial,NoSewr ,No Access,RL,3.9,2.3,3.1,3.02,358342,162883,10858850,1
P05056,KK Nagar,1655,2,1,4,No,House,NoSewr ,Gravel,RM,4.2,4.4,3.3,3.9,314995,127967,9843580,0
P07198,KK Nagar,1693,2,1,4,Yes,House,NoSeWa,Paved,RL,3.1,2.1,4.9,3.52,481046,180392,10021800,1
P08506,Chrompet,1014,1,1,3,Yes,Commercial,ELO,Gravel,RL,2.3,4,4.6,3.67,418933,117825,13091650,1
P00703,Chrompet,1148,1,1,3,No,House,ELO,Gravel,RH,4.6,2.8,2.6,3.28,237195,32717,8179150,0
P02299,KK Nagar,2453,4,2,6,No,Others,AllPub,Gravel,RM,2.2,4.9,2.6,3.17,645265,164748,13729040,0
P03233,KK Nagar,2167,3,2,5,No,Others,NoSewr ,Paved,RM,2.3,3.5,4.3,3.46,486612,124772,12477240,0
P02110,Karapakkam,1404,2,2,4,Yes,Others,NoSewr ,Gravel,RH,3.3,2.2,2.3,2.57,384153,82319,9146500,1
P08646,T Nagar,1545,1,1,4,No,Others,ELO,Gravel,RM,3.6,4.8,4.7,4.395,559477,139869,13986920,0
P09653,Velachery,1634,2,1,4,Yes,House,NoSeWa,No Access,RH,2.3,3.1,2.7,2.78,294404,155380,8177900,1
P09183,Chrompet,1268,2,1,4,Yes,House,NoSeWa,Gravel,RM,2.5,2.6,4,2.99,362427,153757,10982650,1
P03187,KK Nagar,1682,2,1,4,Yes,Others,NoSeWa,Gravel,RM,3.2,4.9,3.1,3.67,367175,208066,12239160,1
P04240,Velachery,1787,2,1,4,No,Others,NoSeWa,Paved,RH,3.9,3.6,3.2,3.56,347046,106042,9640180,0
P04016,Karapakkam,1337,2,2,4,Yes,Others,ELO,Gravel,I,2.1,4.5,2.8,3.1,397656,182922,7953125,1
P01481,Adyar,695,1,1,2,Yes,Others,NoSewr ,Paved,A,4.5,4.9,2.1,3.38,215229,6149,6149410,1
P05485,Anna Nagar,1930,2,1,5,No,House,NoSeWa,Gravel,RM,2.1,3.5,2.2,2.49,457127,143669,13060780,0
P01390,Chrompet,1042,1,1,3,Yes,Others,AllPub,Gravel,RL,4.3,4,3.2,3.85,296269,158716,10581040,1
P01475,T Nagar,1613,1,1,4,No,Commercial,NoSeWa,Paved,RH,4.5,4.9,2.3,3.61,438461,315692,17538420,0
P01758,Karapakkam,1270,1,1,3,Yes,House,ELO,Gravel,RL,2.7,2.7,2.3,2.54,393954,196977,8953500,1
P04426,Chrompet,997,1,1,3,Yes,Commercial,ELO,Gravel,RH,2.8,3.8,5,3.86,385798,144674,12056200,1
P00375,Chrompet,726,1,1,2,No,House,ELO,No Access,RL,3.8,3.4,2.7,3.31,163297,37684,6280650,0
P07031,Velachery,1853,3,2,5,No,Others,NoSeWa,No Access,RH,2.7,2,4.5,2.93,340605,140249,10017780,0
P09706,Velachery,1591,2,1,4,No,House,NoSewr ,Paved,I,3,3.7,3.6,3.5,309092,158723,8353830,0
P09315,Anna Nagar,1980,2,1,5,No,Others,ELO,Gravel,RL,3.3,2.2,4.3,3.425,515980,200659,14332790,0
P02079,KK Nagar,2226,4,2,6,Yes,House,NoSewr ,Paved,RL,2.8,3,4.6,3.58,571850,116704,11670400,1
P02476,Adyar,808,1,1,3,No,Commercial,ELO,Paved,RM,3.9,2.6,4.6,3.99,430167,143389,11949085,0
P01626,Karapakkam,1376,2,2,4,No,House,NoSewr ,No Access,RM,2.4,2.8,5,3.56,356631,129684,8105250,0
P08989,T Nagar,1868,2,1,5,No,Commercial,NoSewr ,Gravel,RH,2.3,2.5,2.4,2.395,781305,340569,20033450,0
P04924,Karapakkam,1311,1,1,3,No,House,NoSeWa,Paved,RH,4,3.6,2.7,3.36,261290,84919,6532250,0
P07178,Adyar,805,1,1,3,Yes,Others,AllPub,Gravel,I,2.6,3.5,4.1,3.53,321639,35738,8934405,1
P00718,Chrompet,706,1,1,2,No,Others,AllPub,Paved,RM,2,2.9,4.8,3.2,195474,93828,7818970,0
P04712,Karapakkam,1464,2,2,4,No,Others,ELO,Paved,A,4.6,2.7,3.9,3.75,219546,87819,6272750,0
P01576,Adyar,648,1,1,2,No,Commercial,NoSeWa,Gravel,RM,4,3.9,4.3,4.13,383846,82994,10374210,0
P08055,Velachery,1917,3,2,5,Yes,House,ELO,No Access,RM,3.7,4.9,4.7,4.54,354609,144060,11081520,1
P06214,Adyar,1018,1,1,3,Yes,Others,AllPub,No Access,RH,3.6,4.4,3,3.46,350106,128986,9213320,1
P03158,Anna Nagar,1694,1,1,4,Yes,Commercial,AllPub,Paved,RH,3.3,4.6,3.1,3.545,659934,94276,18855250,1
P08224,Chrompet,1112,1,1,3,Yes,Commercial,AllPub,No Access,RL,2.5,3.7,4,3.43,360819,200455,13363650,1
P04145,Karapakkam,950,1,1,3,Yes,House,AllPub,No Access,RH,4.7,2.9,4.4,4.04,249941,153810,6408750,1
P08981,Adyar,1282,2,2,4,Yes,House,NoSewr ,No Access,RM,3.1,3.9,4.4,3.91,393630,43737,10934170,1
P04682,Velachery,1639,2,1,4,No,House,AllPub,Gravel,A,2.5,3.5,4.7,3.61,259623,119286,7016840,0
P07593,KK Nagar,1501,2,1,4,Yes,Others,NoSeWa,Paved,RM,3.6,4.5,3.2,3.71,491357,85453,10681680,1
P04406,Chrompet,765,1,1,2,No,House,NoSewr ,No Access,RH,3.7,3.5,4.8,3.95,166373,74581,5737000,0
P03606,Anna Nagar,1765,1,1,4,No,House,NoSewr ,Gravel,RM,4.6,3.3,3.4,3.795,533085,232370,13668850,0
P03281,Karapakkam,1518,2,2,4,Yes,Others,ELO,No Access,A,2.4,4.2,2.2,2.86,296865,138537,6597000,1
P06840,KK Nagar,2417,4,2,6,No,House,NoSeWa,Gravel,RL,4.9,2.2,2.1,2.97,343084,217286,11436120,0
P03436,Karapakkam,1070,1,1,3,Yes,House,AllPub,Paved,A,4.4,2.4,2.8,3.16,242244,100935,5046750,1
P00502,T Nagar,1784,1,1,4,Yes,Others,NoSeWa,Paved,RL,2.5,4.7,4.5,3.95,459406,207474,14819560,1
P07484,Chrompet,1188,1,1,3,No,Others,ELO,Gravel,RH,3.7,2.9,2.4,2.99,274330,88178,9797510,0
P01537,Karapakkam,1494,2,2,4,Yes,House,NoSeWa,No Access,RL,3,4.1,4.6,3.97,376648,131008,8188000,1
P07127,T Nagar,1810,2,1,5,No,Commercial,NoSeWa,No Access,RM,4.7,4.6,4.5,4.585,715452,347505,20441490,0
P05257,Karapakkam,738,1,1,2,Yes,House,AllPub,Gravel,I,3.4,3.8,2.6,3.2,305955,54392,6799000,1
P01738,KK Nagar,1564,2,1,4,No,House,AllPub,Gravel,RM,2.9,2.9,3.2,3.02,500968,100194,10019360,0
P01654,Karapakkam,1211,1,1,3,No,Commercial,NoSeWa,Gravel,A,4.7,2.2,4.2,3.75,348705,153090,8505000,0
P09944,Velachery,1662,2,1,4,Yes,Commercial,NoSeWa,Gravel,C,2.1,2.5,3.3,2.64,481836,147228,13384340,1
P09403,Velachery,1530,2,1,4,No,Commercial,ELO,No Access,I,4,2.4,2.2,2.74,401494,184470,10851180,0
P06588,Adyar,909,1,1,3,Yes,House,ELO,Paved,RH,3.9,4.7,2.5,3.36,274249,41553,8310590,1
P07233,Adyar,690,1,1,2,Yes,Others,AllPub,Paved,C,2.5,3.1,4.3,3.52,232073,22459,7486235,1
P03147,Chrompet,780,1,1,2,No,House,ELO,No Access,RM,4.7,3.5,4.4,4.13,232980,42360,7060000,0
P04973,Chrompet,1195,1,1,3,No,House,NoSewr ,Gravel,RM,2.6,2.9,3.9,3.11,285894,81684,10210500,0
P03954,Karapakkam,1428,2,2,4,Yes,Commercial,NoSewr ,Paved,RM,4.3,2.6,3.7,3.55,448137,237249,13180500,1
P03244,Adyar,746,1,1,2,Yes,Others,ELO,No Access,C,3,4.2,4.4,3.94,249237,25563,6390690,1
P07817,Adyar,921,1,1,3,No,Others,AllPub,No Access,I,3.5,2.5,2,2.55,222526,64604,7178250,0
P08136,Adyar,607,1,1,2,No,House,ELO,Gravel,C,3.5,4.4,4.6,4.23,204558,53831,5383105,0
P02657,Adyar,712,1,1,2,No,House,AllPub,No Access,RL,4.7,2.6,4.2,4.03,237253,13956,6978025,0
P07181,KK Nagar,2312,4,2,6,No,House,NoSewr ,Gravel,RM,2.6,3.8,4.6,3.76,565641,100558,12569800,0
P08178,Velachery,1809,3,2,5,No,Others,NoSeWa,Paved,RM,4,4,5,4.3,439509,202850,11269470,0
P06878,T Nagar,1872,2,1,5,No,Others,ELO,Gravel,RM,3.3,3.5,4.7,3.98,385396,88938,14822920,0
P01878,KK Nagar,2286,4,2,6,No,Others,AllPub,Paved,RM,3.2,3.4,4.4,3.74,616544,281466,13403120,0
P04726,Karapakkam,1648,2,2,4,No,House,NoSewr ,No Access,A,2.8,4.7,3,3.45,223188,95652,5314000,0
P06083,Anna Nagar,1522,1,1,4,No,Others,AllPub,No Access,RL,4.9,4.3,3.5,4.19,451796,220106,11584500,0
P09244,Chrompet,919,1,1,3,No,Commercial,AllPub,Gravel,RL,4.8,3,2.2,3.3,352572,60788,12157650,0
P01266,T Nagar,1858,2,1,5,Yes,House,AllPub,No Access,RH,4.6,4.3,5,4.705,330086,228521,12695630,1
P01201,Chrompet,1082,1,1,3,Yes,Commercial,NoSewr ,No Access,RL,4.1,3.3,4.2,3.81,336552,155332,12944300,1
P02434,Karapakkam,1338,2,2,4,Yes,Others,NoSeWa,Paved,C,4.4,2.4,3.3,3.36,280621,96002,7384750,1
P05679,Karapakkam,1559,2,2,4,No,House,ELO,No Access,C,2.7,4.6,2.7,3.27,183968,74737,5749000,0
P06179,Karapakkam,860,1,1,2,No,Others,ELO,Paved,RL,4.2,2.4,4.5,3.78,248593,90949,6063250,0
P06891,Velachery,1769,2,1,4,Yes,Others,AllPub,Gravel,A,3.8,2.7,2,2.77,385067,192534,9626680,1
P03493,Chrompet,1197,1,1,3,No,House,NoSeWa,Gravel,RL,4.8,4.8,4.9,4.83,231828,37092,9273100,0
P09963,Velachery,1971,3,2,5,Yes,Commercial,NoSewr ,No Access,RH,2.5,2.8,2.6,2.67,591269,186717,15559710,1
P09207,Velachery,1966,3,2,5,Yes,House,NoSeWa,No Access,I,2.8,3,3.8,3.19,386602,115980,9665040,1
P07607,KK Nagar,2176,3,2,5,No,Others,NoSeWa,Paved,RL,3.8,4.5,4,4.09,423070,235039,11751940,0
P01974,Karapakkam,1519,2,2,4,No,Others,ELO,No Access,A,3.1,2.4,3,2.85,244503,130781,5686125,0
P06379,KK Nagar,1892,3,2,5,Yes,Others,AllPub,Paved,RL,4.8,3.2,3.4,3.76,357328,172901,11526700,1
P06181,Chrompet,786,1,1,2,No,House,AllPub,No Access,RL,3,2.5,2.3,2.59,227726,96611,6900800,0
P01081,Chrompet,942,1,1,3,Yes,Others,AllPub,Gravel,RL,3.3,4.6,4.9,4.3,324193,167009,9824040,1
P02591,Karapakkam,1344,2,2,4,Yes,House,NoSeWa,Gravel,I,3.4,4.1,3.2,3.53,376238,173069,7524750,1
P03498,Karapakkam,943,1,1,3,Yes,Others,NoSewr ,Gravel,I,2.7,3.6,4.4,3.65,220166,127838,7102125,1
P05063,Chrompet,1098,1,1,3,No,House,NoSewr ,Gravel,RL,4.2,4,4.2,4.12,240345,62312,8901650,0
P04401,Karapakkam,1190,1,1,3,No,House,ELO,Gravel,I,3.1,3.4,3.9,3.51,253490,90997,6499750,0
P07475,Velachery,1590,2,1,4,Yes,House,NoSewr ,Gravel,RH,2.3,3.3,3.7,3.17,385489,115647,9637220,1
P03509,Karapakkam,1040,1,1,3,Yes,Commercial,ELO,Gravel,I,3,4.4,2,3.02,296577,200907,9567000,1
P07361,KK Nagar,1524,2,1,4,No,Others,AllPub,Gravel,RH,4.2,3.6,3.6,3.78,454969,197812,9890620,0
P07919,Chrompet,1132,1,1,3,Yes,House,NoSewr ,No Access,RH,4.6,2.2,3.7,3.37,217278,83569,8356850,1
P01239,Anna Nagar,1699,1,1,4,Yes,Commercial,ELO,Gravel,RH,4.4,2,4.6,3.88,752593,366648,19297260,1
P09404,Chrompet,1204,2,1,4,Yes,Others,NoSewr ,Paved,RH,2.9,4.1,2.7,3.32,333184,171640,10096480,1
P01943,Adyar,1003,1,1,3,No,Commercial,AllPub,Gravel,RL,4.3,2.6,2.6,3.11,479836,27419,13709595,0
P08347,Anna Nagar,1610,1,1,4,Yes,House,ELO,Gravel,RL,2.1,4.7,4.7,3.79,445133,197837,12364800,1
P09996,Velachery,1869,3,2,5,No,House,ELO,Paved,C,3.9,2.6,4.6,3.53,250314,145343,8074630,0
P06207,Anna Nagar,1676,1,1,4,Yes,Commercial,NoSewr ,Paved,RM,4.4,3.1,4.7,4.195,669970,223323,20302130,1
P06654,Adyar,929,1,1,3,Yes,House,NoSewr ,No Access,RM,3.2,3.2,3.5,3.35,313330,56969,9494835,1
P05703,Karapakkam,1265,1,1,3,No,Others,NoSeWa,Gravel,RM,2.5,3.8,2.3,2.81,448531,206324,8970625,0
P07319,T Nagar,1585,1,1,4,No,Commercial,ELO,Paved,RL,2.5,3.6,2.1,2.595,684691,210674,17556170,0
P00962,Chrompet,729,1,1,2,No,Commercial,NoSewr ,No Access,RM,4.7,2.4,5,3.87,305672,49302,9860400,0
P09237,T Nagar,1882,2,1,5,No,House,AllPub,No Access,RL,2.6,2.6,4.3,3.365,318133,85651,12235870,0
P09470,Adyar,912,1,1,3,Yes,Commercial,NoSeWa,No Access,A,4,4.2,2,3.04,345959,93502,9350240,1
P03023,KK Nagar,2147,3,2,5,No,Commercial,NoSeWa,Paved,RM,3.1,3.8,2.8,3.19,790306,326431,17180560,0
P00742,Chrompet,898,1,1,3,Yes,Commercial,NoSewr ,Gravel,RM,3.4,3.8,3,3.44,335577,51627,12906800,1
P06122,Velachery,1979,3,2,5,Yes,Commercial,ELO,No Access,RH,5,3.5,4.5,4.18,510899,191587,15965590,1
